time,cost
0.01,-0.0001881165845307378
14.009999999999746,-0.00021213886204420558
28.01000000000158,-0.00039410138896073287
42.01000000000021,-0.0010896730669366934
56.009999999997426,-0.0030298810039440754
70.00999999999891,-0.007627730194866672
84.01000000000607,-0.016897414066591298
98.01000000001324,-0.032110589059567256
112.0100000000204,-0.0505459599910104
126.01000000002756,-0.06535831005879103
140.01000000001764,-0.07442155214642397
154.0100000000049,-0.07939676492680921
168.00999999999217,-0.08193191041702083
182.00999999997944,-0.08315154781795898
196.0099999999667,-0.08369952044154999
210.00999999995398,-0.08390706373375532
224.00999999994124,-0.08396105979166583
238.0099999999285,-0.08651676281381233
252.00999999991578,-0.10021827978158492
266.0099999999031,-0.13245707008011842
280.00999999989034,-0.18156656554859263
294.0099999998776,-0.2166464373440419
308.0099999998649,-0.23715237958793856
322.00999999985214,-0.24052828643770013
336.0099999998394,-0.23920895069934012
350.0099999998267,-0.2388125414672114
364.00999999981394,-0.2464387025784916
378.0099999998012,-0.25263694106964835
392.0099999997885,-0.2529736635828428
406.00999999977574,-0.25335678546232865
420.009999999763,-0.2547928598377529
434.0099999997503,-0.2590871818789192
448.00999999973754,-0.2709865350132098
462.0099999997248,-0.2899938402239079
476.0099999997121,-0.3023414346206736
490.00999999969935,-0.2903245502100831
504.0099999996866,-0.22859538826854275
518.0099999996739,-0.2644299067677106
532.0099999996612,-0.2785574188399575
546.0099999996485,-0.2931285215265452
560.0099999996357,-0.3130234626373157
574.009999999623,-0.3325370402637153
588.0099999996103,-0.3465232970688593
602.0099999995975,-0.35276307428458004
616.0099999995848,-0.35387417416778116
630.0099999995721,-0.35368321985993806
644.0099999995593,-0.3535014821574688
658.0099999995466,-0.3589593048275243
672.0099999995339,-0.37795595012576
686.0099999995211,-0.40358663443105225
700.0099999995084,-0.4177523547301495
714.0099999994957,-0.4134233916312217
728.009999999483,-0.3950211475205182
742.0099999994702,-0.38120413235478723
756.0099999994575,-0.37773687274824197
770.0099999994447,-0.3788846040466737
784.009999999432,-0.3776613874683764
798.0099999994193,-0.3803721867957178
812.0099999994065,-0.39179714272554056
826.0099999993938,-0.41030402885751943
840.0099999993811,-0.4274781574965262
854.0099999993683,-0.43409642543297455
868.0099999993556,-0.434768512543989
882.0099999993429,-0.4360717277809414
896.0099999993301,-0.43671032438357593
910.0099999993174,-0.4367661467858189
924.0099999993047,-0.4367777288368935
938.009999999292,-0.43735383863387756
952.0099999992792,-0.43996550781249444
966.0099999992665,-0.4457380735079295
980.0099999992538,-0.45350623634979403
994.009999999241,-0.441744226905721
1008.0099999992283,-0.4796820931339445
1022.0099999992156,-0.5410824928546505
1036.0099999992028,-0.5738237662511552
1050.00999999919,-0.5837374508064124
1064.0099999991774,-0.5871246804501465
1078.0099999991646,-0.5877685184712744
1092.009999999152,-0.5878710846391565
1106.0099999991392,-0.5886510474558078
1120.0099999991264,-0.5924683382235474
1134.0099999991137,-0.5965854066611794
1148.009999999101,-0.6146810810197465
1162.0099999990882,-0.6409555082262286
1176.0099999990755,-0.6445694181190937
1190.0099999990628,-0.6419599449156199
1204.00999999905,-0.6411831070188346
1218.0099999990373,-0.6411778627488502
1232.0099999990246,-0.6411746495646431
1246.0099999990118,-0.6411695516875895
1260.009999998999,-0.6411562234047427
1274.0099999989864,-0.6411408848004224
1288.0099999989736,-0.6411211451952664
1302.009999998961,-0.641107738568395
1316.0099999989482,-0.6410829583538298
1330.0099999989354,-0.6410522732781073
1344.0099999989227,-0.6410234615134796
1358.00999999891,-0.6409863309587234
1372.0099999988972,-0.6409669726885882
1386.0099999988845,-0.6409606143562627
1400.0099999988718,-0.640960476582307
1414.009999998859,-0.6409604765822996
1428.0099999988463,-0.6409604765823058
