time,cost
0.01,-0.00018811658726968226
18.510000000000094,-0.0022448267333464726
37.010000000001206,-0.005757797886533618
55.509999999997525,-0.011375952438578857
74.01000000000096,-0.023181809618069434
92.51000000001042,-0.044489582530193826
111.01000000001989,-0.07303106651776718
129.5100000000272,-0.09880805505589758
148.01000000001036,-0.11515973710334737
166.50999999999354,-0.12281282432052026
185.0099999999767,-0.12510337931352097
203.5099999999599,-0.14355126061353712
222.00999999994306,-0.15080100073775704
240.50999999992624,-0.15745272502706914
259.00999999990944,-0.17150454893275696
277.5099999998926,-0.1922647255582293
296.0099999998758,-0.2109995321119566
314.50999999985896,-0.22254119684924367
333.00999999984214,-0.2284777763545942
351.5099999998253,-0.23109974173563858
370.0099999998085,-0.23185376779133637
388.50999999979166,-0.23803924361877807
407.00999999977483,-0.23879322985035345
425.509999999758,-0.24357457018398534
444.0099999997412,-0.25772743877681475
462.50999999972436,-0.28817698865385305
481.00999999970753,-0.3327141223766996
499.5099999996907,-0.3637613541579105
518.0099999996739,-0.3787428454187005
536.5099999996571,-0.38426897305470037
555.0099999996403,-0.3868651251253881
573.5099999996235,-0.40678805199375
592.0099999996066,-0.41128699287504705
610.5099999995898,-0.42319711832063284
629.009999999573,-0.4444517731145338
647.5099999995562,-0.46953391702478087
666.0099999995393,-0.48868541870576354
684.5099999995225,-0.4990626982822045
703.0099999995057,-0.5041582544799388
721.5099999994889,-0.5064846795603405
740.009999999472,-0.5098265498442918
758.5099999994552,-0.511105731243217
777.0099999994384,-0.5116643542942083
795.5099999994216,-0.5156961721600585
814.0099999994047,-0.5271535331917568
832.5099999993879,-0.5456844099344733
851.0099999993711,-0.5645623321396346
869.5099999993542,-0.576467019868478
888.0099999993374,-0.5817666162945885
906.5099999993206,-0.5833631135874443
925.0099999993038,-0.588834194426255
943.509999999287,-0.5899234275441121
962.0099999992701,-0.592618485322924
980.5099999992533,-0.5982407641679695
999.0099999992365,-0.6071285023140731
1017.5099999992196,-0.6173367031697894
1036.0099999992028,-0.6261061140919095
1054.509999999186,-0.633112643183802
1073.0099999991692,-0.6374577921831924
1091.5099999991523,-0.6390497624617065
1110.0099999991355,-0.6473430365320528
1128.5099999991187,-0.6480048985010499
1147.0099999991019,-0.6514080844232452
1165.509999999085,-0.6590881172374312
1184.0099999990682,-0.6686932917476703
1202.5099999990514,-0.6757175984033841
1221.0099999990346,-0.6794220803695105
1239.5099999990177,-0.6810896842395769
1258.009999999001,-0.681683700426994
1276.509999998984,-0.6817285433360488
1295.0099999989673,-0.6819439890841195
1313.5099999989504,-0.6821969142752893
1332.0099999989336,-0.6833945049365115
1350.5099999989168,-0.6876031769289175
1369.0099999989,-0.6979482878099533
1387.5099999988831,-0.7145838309818153
1406.0099999988663,-0.7330164227718698
1424.5099999988495,-0.7463103488542886
1443.0099999988327,-0.7531641136910118
1461.5099999988158,-0.7719261710567423
1480.009999998799,-0.7765458108001725
1498.5099999987822,-0.7822316789815951
1517.0099999987654,-0.7998663980208518
1535.5099999987485,-0.819436677665608
1554.0099999987317,-0.8324657710596307
1572.5099999987149,-0.8374243045702296
1591.009999998698,-0.8383954775452289
1609.5099999986812,-0.8384466435783411
1628.0099999986644,-0.8384505179438427
1646.5099999986476,-0.8384506518742618
1665.0099999986307,-0.8384507913795138
1683.509999998614,-0.8384509167400145
1702.009999998597,-0.8384510138706704
1720.5099999985803,-0.8384510934921444
1739.0099999985634,-0.8384511467015998
1757.5099999985466,-0.8384511282688635
1776.0099999985298,-0.8384511441202278
1794.509999998513,-0.8384511070133106
1813.0099999984961,-0.8384510740179094
1831.5099999984793,-0.838451111620252
1850.0099999984625,-0.8384511145574071
1868.5099999984457,-0.8384511145583247
