time,cost
0.01,-0.0001881165845208482
17.00999999999986,-0.00022358572061846653
34.0100000000018,-0.0005128375509742692
51.00999999999842,-0.0017168884243364915
68.00999999999789,-0.005408839719714847
85.01000000000658,-0.014924447034486784
102.01000000001528,-0.03522550141755121
119.01000000002398,-0.06851022257089885
136.01000000002128,-0.1007884782146866
153.01000000000582,-0.1195733524091373
170.00999999999036,-0.12778110495814388
187.0099999999749,-0.13055666640036653
204.00999999995943,-0.13126702792727005
221.00999999994397,-0.13144215241674664
238.0099999999285,-0.13165138432319443
255.00999999991305,-0.13254564931284746
272.0099999998976,-0.1418514637703678
289.00999999988215,-0.1661355237370632
306.0099999998667,-0.20006892116934474
323.00999999985123,-0.2056288831828486
340.00999999983577,-0.20346185141361056
357.0099999998203,-0.21550417685183126
374.00999999980485,-0.24224882348097615
391.0099999997894,-0.27119369438654195
408.0099999997739,-0.2830731696227925
425.00999999975846,-0.28449499555375063
442.009999999743,-0.284106687123841
459.00999999972754,-0.28466962043409644
476.0099999997121,-0.2862609432202067
493.0099999996966,-0.28865182914413806
510.00999999968116,-0.29541236656473957
527.0099999996658,-0.30706416239218826
544.0099999996503,-0.32211034287184903
561.0099999996348,-0.34458482347593267
578.0099999996194,-0.32200912373061885
595.0099999996039,-0.3967792808104214
612.0099999995884,-0.4464064932964733
629.009999999573,-0.4522448063954435
646.0099999995575,-0.45120659154567
663.0099999995421,-0.4494793263457807
680.0099999995266,-0.44870791837360846
697.0099999995111,-0.44886518017254895
714.0099999994957,-0.45140570568419847
731.0099999994802,-0.45845167843286616
748.0099999994648,-0.47113176697212555
765.0099999994493,-0.473966086059606
782.0099999994338,-0.4310167238743305
799.0099999994184,-0.47409401439585386
816.0099999994029,-0.47490017527783557
833.0099999993874,-0.4738606296016488
850.009999999372,-0.4735413616741857
867.0099999993565,-0.4735147605745334
884.0099999993411,-0.4741571877790735
901.0099999993256,-0.4772957654097272
918.0099999993101,-0.484843056490595
935.0099999992947,-0.48282229495202494
952.0099999992792,-0.5067479204965595
969.0099999992638,-0.5707299850745113
986.0099999992483,-0.5881071568915823
1003.0099999992328,-0.5866129797576185
1020.0099999992174,-0.57972183575191
1037.009999999202,-0.578520750738889
1054.0099999991864,-0.5850785364271311
1071.009999999171,-0.6048377337137997
1088.0099999991555,-0.6142180131471431
1105.00999999914,-0.6266507656675094
1122.0099999991246,-0.6198438552857224
1139.0099999991091,-0.6149283467466304
1156.0099999990937,-0.6150990262623917
1173.0099999990782,-0.6176871645230517
1190.0099999990628,-0.6227999447737564
1207.0099999990473,-0.6318531264278966
1224.0099999990318,-0.6431663029509116
1241.0099999990164,-0.6469561898068633
1258.009999999001,-0.6462323829780762
1275.0099999989854,-0.6459238459568672
1292.00999999897,-0.6460177268328042
1309.0099999989545,-0.6479923197495333
1326.009999998939,-0.6578676730681728
1343.0099999989236,-0.6562178937526864
1360.0099999989081,-0.6378133812287987
1377.0099999988927,-0.6514680697675698
1394.0099999988772,-0.6732628878471695
1411.0099999988618,-0.6831197841653065
1428.0099999988463,-0.6877155898859163
1445.0099999988308,-0.6893456367680059
1462.0099999988154,-0.6897514225662009
1479.0099999988,-0.6897859175666573
1496.0099999987845,-0.6897858631314628
1513.009999998769,-0.6897855460160683
1530.0099999987535,-0.6897848615205343
1547.009999998738,-0.6897838868780181
1564.0099999987226,-0.6897829268292835
1581.0099999987071,-0.6897816488504228
1598.0099999986917,-0.6897792638064605
1615.0099999986762,-0.689774945706403
1632.0099999986608,-0.6897662786535576
1649.0099999986453,-0.6897552453847268
1666.0099999986298,-0.6897497676851352
1683.0099999986144,-0.6897478015716225
1700.009999998599,-0.6897476480527299
1717.0099999985835,-0.6897476488095382
1734.009999998568,-0.689747648797486
