time,cost
0.0,-0.09030407734985399
59.0,-0.12736898087838427
118.10000000000001,-0.14359362561517916
177.4,-0.14426498259133438
236.5,-0.19269863567032935
296.3,-0.22512591522818645
355.5,-0.31456224922301323
414.40000000000003,-0.3424097660107416
473.40000000000003,-0.40247892094592314
532.7,-0.4208258417757268
591.7,-0.42026306494368
650.5,-0.43781037594459304
709.4,-0.4541679114998869
768.5,-0.4559324141561349
828.3000000000001,-0.45235308362036725
887.2,-0.5299282658841815
946.3000000000001,-0.5209181247001927
1005.3000000000001,-0.5359263839840804
1064.1,-0.5407700865829123
1123.5,-0.5409852331213936
1183.2,-0.5408523404594348
1242.6000000000001,-0.5486568725915155
1301.6000000000001,-0.5621052361291324
1360.4,-0.5621546077308051
1419.6000000000001,-0.5615060379059169
1478.7,-0.5423649664283959
