time,cost
0.01,0.0
24.010000000000954,0.0
48.00999999999902,0.0
72.00999999999993,-9.398204175022824e-05
96.01000000001221,-0.0006173495037457589
120.01000000002449,-0.001965086152525313
144.010000000014,-0.0045437643945380754
168.00999999999217,-0.00744256665292917
192.00999999997035,-0.010746844556256994
216.00999999994852,-0.014868830833192619
240.0099999999267,-0.01989762693819052
264.0099999999049,-0.02368396797866518
288.00999999988306,-0.027556462196268533
312.00999999986124,-0.03735720835218856
336.0099999998394,-0.04721009647414251
360.0099999998176,-0.05506643710378607
384.00999999979575,-0.061757835654411855
408.0099999997739,-0.06783369312664776
432.0099999997521,-0.07354537442392182
456.00999999973027,-0.07906103530892274
480.00999999970844,-0.08452861193465247
504.0099999996866,-0.09007526803723635
528.0099999996648,-0.09570633619282339
552.009999999643,-0.10155897725009784
576.0099999996212,-0.10774626839215892
600.0099999995994,-0.11376372961998156
624.0099999995775,-0.11161517298720823
648.0099999995557,-0.10923420254714612
672.0099999995339,-0.10695066518465188
696.009999999512,-0.10466839252835271
720.0099999994902,-0.10238181901307536
744.0099999994684,-0.10006527106751612
768.0099999994466,-0.09768197396262925
792.0099999994247,-0.0951470721953822
816.0099999994029,-0.09231534045758862
840.0099999993811,-0.08894523004320777
864.0099999993593,-0.0845138564149392
888.0099999993374,-0.07814956512194553
912.0099999993156,-0.07183394522821977
936.0099999992938,-0.07087563864464051
960.0099999992719,-0.07375245199178414
984.0099999992501,-0.07508459051681331
1008.0099999992283,-0.07712827757864871
1032.0099999992065,-0.08413616631986406
1056.0099999991846,-0.09202152657519139
1080.0099999991628,-0.09873012391520551
1104.009999999141,-0.10426275205217343
1128.0099999991191,-0.10913380045394183
1152.0099999990973,-0.11370450288348258
1176.0099999990755,-0.11838398739710858
1200.0099999990537,-0.12329411458090539
1224.0099999990318,-0.12834272060619242
1248.00999999901,-0.13396515073310364
1272.0099999989882,-0.1405376562348281
1296.0099999989664,-0.14318933337490686
1320.0099999989445,-0.14684130374747315
1344.0099999989227,-0.15286158260127403
1368.0099999989009,-0.15895055727284588
1392.009999998879,-0.16164380284795177
1416.0099999988572,-0.16226269296229068
1440.0099999988354,-0.16173693419354263
1464.0099999988136,-0.1607787634490009
1488.0099999987917,-0.1597637495521662
1512.00999999877,-0.15964301449202586
1536.009999998748,-0.16069276129878643
1560.0099999987262,-0.16345419720063037
1584.0099999987044,-0.1689563900896779
1608.0099999986826,-0.17585404904368507
1632.0099999986608,-0.18227742881295098
1656.009999998639,-0.18883611362732883
1680.009999998617,-0.19741843753374083
1704.0099999985953,-0.20086083866425405
1728.0099999985734,-0.20491521195413986
1752.0099999985516,-0.2087852694293491
1776.0099999985298,-0.21357018231862762
1800.009999998508,-0.2185320885893841
1824.0099999984861,-0.2233104163759687
1848.0099999984643,-0.22770666073538753
1872.0099999984425,-0.23179339768650453
1896.0099999984207,-0.23563387981884182
1920.0099999983988,-0.239068456245591
1944.009999998377,-0.2419682210516681
1968.0099999983552,-0.24435396886393576
1992.0099999983333,-0.24627255840286896
2016.0099999983115,-0.24771058760897358
2040.0099999982897,-0.2487035991544329
2064.009999998632,-0.24934727238029103
2088.0099999991558,-0.24939441322629924
2112.0099999996796,-0.24734576259736335
2136.0100000002035,-0.24940864118184203
2160.0100000007274,-0.2546379253795845
2184.0100000012512,-0.25975857401856023
2208.010000001775,-0.26436654110171504
2232.010000002299,-0.2685202698805227
2256.010000002823,-0.2723835236893154
2280.0100000033467,-0.2758095164995635
2304.0100000038706,-0.2788096163721945
2328.0100000043944,-0.28137191890919644
2352.0100000049183,-0.2834381249461908
2376.010000005442,-0.2849934614619089
