time,cost
0.01,0.0
14.509999999999735,0.0
29.010000000001735,0.0
43.50999999999991,0.0
58.00999999999703,0.0
72.51000000000019,0.0
87.01000000000761,-2.5900923861248204e-07
101.51000000001503,-2.0723930682524616e-05
116.01000000002244,-6.836421702564596e-05
130.51000000002628,-0.00012547038822162187
145.0100000000131,-0.00019634478271641817
159.5099999999999,-0.00028706731387789753
174.00999999998672,-0.0004194000961669641
188.50999999997353,-0.0006631309155073526
203.00999999996034,-0.0011335150025465685
217.50999999994715,-0.002011502072658961
232.00999999993397,-0.0034995531479851075
246.50999999992078,-0.005649931114972423
261.0099999999076,-0.008553309206483806
275.50999999989443,-0.01203466115900722
290.00999999988125,-0.015857207987978492
304.50999999986806,-0.020270284577889985
319.00999999985487,-0.025319582468758713
333.5099999998417,-0.030499117908572605
348.0099999998285,-0.03542457104319385
362.5099999998153,-0.03994535945296403
377.0099999998021,-0.044030026528117897
391.50999999978893,-0.047696677234197814
406.00999999977574,-0.051026213191336794
420.50999999976256,-0.05421331048181893
435.00999999974937,-0.05739618241534293
449.5099999997362,-0.06065229851451939
464.009999999723,-0.06401388756629198
478.5099999997098,-0.06748552196804992
493.0099999996966,-0.0710427096315938
507.50999999968343,-0.07465904891470479
522.0099999996703,-0.07838113995679326
536.5099999996571,-0.08236977303842341
551.0099999996439,-0.08662441008236696
565.5099999996307,-0.09104100620289582
580.0099999996175,-0.09604544545259411
594.5099999996044,-0.10118817430157394
609.0099999995912,-0.1061559170395446
623.509999999578,-0.11058651965384131
638.0099999995648,-0.11415087757585128
652.5099999995516,-0.117172655226544
667.0099999995384,-0.11961651558762901
681.5099999995252,-0.121381853927336
696.009999999512,-0.12251333071870775
710.5099999994989,-0.12318172855834854
725.0099999994857,-0.1235665719162637
739.5099999994725,-0.12378479628297821
754.0099999994593,-0.12388399290842993
768.5099999994461,-0.12391216900806576
783.0099999994329,-0.12419992639078575
797.5099999994197,-0.12775593727958828
812.0099999994065,-0.13472541639887786
826.5099999993934,-0.13753364504518284
841.0099999993802,-0.13657564195346777
855.509999999367,-0.13590917308508701
870.0099999993538,-0.13578862683008397
884.5099999993406,-0.13578295504777307
899.0099999993274,-0.13579224928313327
913.5099999993142,-0.13582497392972015
928.009999999301,-0.13588828799461738
942.5099999992879,-0.13598893023827588
957.0099999992747,-0.13613058157966934
971.5099999992615,-0.1363134090967332
986.0099999992483,-0.13653959034099433
1000.5099999992351,-0.13682336622490715
1015.0099999992219,-0.1371732556276223
1029.5099999992087,-0.1375916160498387
1044.0099999991955,-0.13808218704762487
1058.5099999991824,-0.1386416529249567
1073.0099999991692,-0.13926077168642823
1087.509999999156,-0.13992668071836536
1102.0099999991428,-0.14062535125356604
1116.5099999991296,-0.1413424883695991
1131.0099999991164,-0.14206304739705566
1145.5099999991032,-0.14277112457787208
1160.00999999909,-0.14344855935470685
1174.5099999990769,-0.14407550321202914
1189.0099999990637,-0.14463441767276572
1203.5099999990505,-0.14511326069138358
1218.0099999990373,-0.14550777392602368
1232.509999999024,-0.14582050642009378
1247.009999999011,-0.14605935251429672
1261.5099999989977,-0.14623657920652772
1276.0099999989845,-0.14636676555435757
1290.5099999989714,-0.1464679810763655
1305.0099999989582,-0.1465355115901495
1319.509999998945,-0.14648711555477392
1334.0099999989318,-0.14639000395441773
1348.5099999989186,-0.14619108109055537
1363.0099999989054,-0.14589245140546442
1377.5099999988922,-0.14567335593414749
1392.009999998879,-0.14560316129608097
1406.5099999988659,-0.14558580428074552
1421.0099999988527,-0.1455852737340945
1435.5099999988395,-0.1455852737191975
1450.0099999988263,-0.14558527371919705
1464.509999998813,-0.14558527371919888
1479.0099999988,-0.14558527371919763
1493.5099999987867,-0.14558527371919677
