time,cost
0.01,0.0
24.010000000000954,0.0
48.00999999999902,0.0
72.00999999999993,-8.304564561197522e-07
96.01000000001221,-4.240868712696179e-05
120.01000000002449,-0.00019776751379420313
144.010000000014,-0.0004826027229157295
168.00999999999217,-0.0008317989983047727
192.00999999997035,-0.0010851134308960976
216.00999999994852,-0.0011486220772200244
240.0099999999267,-0.0011491006088442093
264.0099999999049,-0.0011491006088442028
288.00999999988306,-0.0011491006088438927
312.00999999986124,-0.0011491006088438732
336.0099999998394,-0.0011491006088439008
360.0099999998176,-0.0011491006088442067
384.00999999979575,-0.0011491006088440833
408.0099999997739,-0.0011491006088438882
432.0099999997521,-0.0011491006088442052
456.00999999973027,-0.0011491006088442004
480.00999999970844,-0.0011491006088438786
504.0099999996866,-0.0011491006088440786
528.0099999996648,-0.001149100608844205
552.009999999643,-0.0011491006088440359
576.0099999996212,-0.0011491006088438812
600.0099999995994,-0.001149100608844206
624.0099999995775,-0.0011491006088438895
648.0099999995557,-0.0011491006088439
672.0099999995339,-0.0011491006088442035
696.009999999512,-0.0011491006088442182
720.0099999994902,-0.0014089884033275943
744.0099999994684,-0.007050382822067135
768.0099999994466,-0.020302152764040585
792.0099999994247,-0.031708766536052174
816.0099999994029,-0.0354700898629118
840.0099999993811,-0.036055545610602764
864.0099999993593,-0.03631108782580531
888.0099999993374,-0.03663582513278171
912.0099999993156,-0.03707283522930373
936.0099999992938,-0.03765228116503406
960.0099999992719,-0.03838062843188547
984.0099999992501,-0.03918316406545326
1008.0099999992283,-0.040091406329362256
1032.0099999992065,-0.041159568021247074
1056.0099999991846,-0.042638450448151566
1080.0099999991628,-0.044476353901553654
1104.009999999141,-0.045976210715695354
1128.0099999991191,-0.04752188382354607
1152.0099999990973,-0.049538900689781964
1176.0099999990755,-0.051976915966678326
1200.0099999990537,-0.05443928357216532
1224.0099999990318,-0.057509439445038425
1248.00999999901,-0.060735660523209896
1272.0099999989882,-0.06386417330707961
1296.0099999989664,-0.06558338318359572
1320.0099999989445,-0.066237263850141
1344.0099999989227,-0.06632219922423932
1368.0099999989009,-0.06595259133087417
1392.009999998879,-0.06533143387334733
1416.0099999988572,-0.06471966339202635
1440.0099999988354,-0.06425985829904468
1464.0099999988136,-0.06396250143141541
1488.0099999987917,-0.06374160190268052
1512.00999999877,-0.0637979922594245
1536.009999998748,-0.06441685423946966
1560.0099999987262,-0.06551349857318389
1584.0099999987044,-0.06629716817791143
1608.0099999986826,-0.06682153918157109
1632.0099999986608,-0.06771028477149697
1656.009999998639,-0.06947975172757269
1680.009999998617,-0.07273149434014786
1704.0099999985953,-0.07785138372145982
1728.0099999985734,-0.08337583676002253
1752.0099999985516,-0.08985090591780787
1776.0099999985298,-0.09841786158583135
1800.009999998508,-0.10708781857238693
1824.0099999984861,-0.11216725265796279
1848.0099999984643,-0.11133396886061794
1872.0099999984425,-0.10680339193877435
1896.0099999984207,-0.10587248501170482
1920.0099999983988,-0.11549190160426819
1944.009999998377,-0.12521464206518962
1968.0099999983552,-0.12814650751534165
1992.0099999983333,-0.12582243206390473
2016.0099999983115,-0.12323204830267753
2040.0099999982897,-0.12564844586618712
2064.009999998632,-0.13136743715611332
2088.0099999991558,-0.1373799708288355
2112.0099999996796,-0.14046081637671184
2136.0100000002035,-0.14166134086380278
2160.0100000007274,-0.14217944208693492
2184.0100000012512,-0.14239712873088411
2208.010000001775,-0.14248323406107238
2232.010000002299,-0.14252508752715867
2256.010000002823,-0.14149435802453317
2280.0100000033467,-0.13928233767820994
2304.0100000038706,-0.1410229364057893
2328.0100000043944,-0.1416149049277466
2352.0100000049183,-0.14255117321813818
2376.010000005442,-0.14405714129205682
